date,province_code,province,confirmed,suspected,cured,dead
20200322,110000,北京市,522,0,400,8
20200322,120000,天津市,137,0,133,3
20200322,130000,河北省,319,0,310,6
20200322,140000,山西省,133,0,133,0
20200322,150000,内蒙古自治区,75,0,74,1
20200322,210000,辽宁省,127,0,124,2
20200322,220000,吉林省,93,0,92,1
20200322,230000,黑龙江省,484,0,465,13
20200322,310000,上海市,404,0,328,4
20200322,320000,江苏省,633,0,631,0
20200322,330000,浙江省,1238,0,1221,1
20200322,340000,安徽省,990,0,984,6
20200322,350000,福建省,313,0,295,1
20200322,360000,江西省,936,0,934,1
20200322,370000,山东省,767,0,751,7
20200322,410000,河南省,1274,0,1250,22
20200322,420000,湖北省,67800,0,59879,3153
20200322,430000,湖南省,1018,0,1014,4
20200322,440000,广东省,1413,0,1332,8
20200322,450000,广西壮族自治区,254,0,250,2
20200322,460000,海南省,168,0,161,6
20200322,500000,重庆市,577,0,570,6
20200322,510000,四川省,543,0,536,3
20200322,520000,贵州省,146,0,144,2
20200322,530000,云南省,176,0,172,2
20200322,540000,西藏自治区,1,0,1,0
20200322,610000,陕西省,248,0,239,3
20200322,620000,甘肃省,136,0,114,2
20200322,630000,青海省,18,0,18,0
20200322,640000,宁夏回族自治区,75,0,75,0
20200322,650000,新疆维吾尔自治区,76,0,73,3
20200323,110000,北京市,554,0,401,8
20200323,120000,天津市,141,0,133,3
20200323,130000,河北省,319,0,310,6
20200323,140000,山西省,134,0,133,0
20200323,150000,内蒙古自治区,75,0,74,1
20200323,210000,辽宁省,127,0,124,2
20200323,220000,吉林省,93,0,92,1
20200323,230000,黑龙江省,484,0,468,13
20200323,310000,上海市,414,0,329,4
20200323,320000,江苏省,636,0,631,0
20200323,330000,浙江省,1240,0,1221,1
20200323,340000,安徽省,990,0,984,6
20200323,350000,福建省,318,0,295,1
20200323,360000,江西省,936,0,934,1
20200323,370000,山东省,768,0,752,7
20200323,410000,河南省,1274,0,1250,22
20200323,420000,湖北省,67801,0,60323,3160
20200323,430000,湖南省,1018,0,1014,4
20200323,440000,广东省,1428,0,1333,8
20200323,450000,广西壮族自治区,254,0,250,2
20200323,460000,海南省,168,0,161,6
20200323,500000,重庆市,578,0,570,6
20200323,510000,四川省,545,0,536,3
20200323,520000,贵州省,146,0,144,2
20200323,530000,云南省,176,0,172,2
20200323,540000,西藏自治区,1,0,1,0
20200323,610000,陕西省,249,0,240,3
20200323,620000,甘肃省,136,0,118,2
20200323,630000,青海省,18,0,18,0
20200323,640000,宁夏回族自治区,75,0,75,0
20200323,650000,新疆维吾尔自治区,76,0,73,3
20200324,110000,北京市,559,0,401,8
20200324,120000,天津市,145,0,133,3
20200324,130000,河北省,319,0,310,6
20200324,140000,山西省,134,0,133,0
20200324,150000,内蒙古自治区,77,0,74,1
20200324,210000,辽宁省,127,0,124,2
20200324,220000,吉林省,94,0,92,1
20200324,230000,黑龙江省,484,0,468,13
20200324,310000,上海市,433,0,330,5
20200324,320000,江苏省,638,0,631,0
20200324,330000,浙江省,1241,0,1221,1
20200324,340000,安徽省,990,0,984,6
20200324,350000,福建省,322,0,295,1
20200324,360000,江西省,936,0,934,1
20200324,370000,山东省,769,0,752,7
20200324,410000,河南省,1274,0,1250,22
20200324,420000,湖北省,67801,0,60810,3163
20200324,430000,湖南省,1018,0,1014,4
20200324,440000,广东省,1433,0,1334,8
20200324,450000,广西壮族自治区,254,0,250,2
20200324,460000,海南省,168,0,162,6
20200324,500000,重庆市,578,0,570,6
20200324,510000,四川省,547,0,536,3
20200324,520000,贵州省,146,0,144,2
20200324,530000,云南省,176,0,172,2
20200324,540000,西藏自治区,1,0,1,0
20200324,610000,陕西省,250,0,240,3
20200324,620000,甘肃省,136,0,119,2
20200324,630000,青海省,18,0,18,0
20200324,640000,宁夏回族自治区,75,0,75,0
20200324,650000,新疆维吾尔自治区,76,0,73,3
20200325,110000,北京市,565,0,403,8
20200325,120000,天津市,147,0,133,3
20200325,130000,河北省,319,0,310,6
20200325,140000,山西省,135,0,133,0
20200325,150000,内蒙古自治区,89,0,74,1
20200325,210000,辽宁省,127,0,124,2
20200325,220000,吉林省,95,0,92,1
20200325,230000,黑龙江省,484,0,469,13
20200325,310000,上海市,451,0,330,5
20200325,320000,江苏省,640,0,631,0
20200325,330000,浙江省,1243,0,1222,1
20200325,340000,安徽省,990,0,984,6
20200325,350000,福建省,328,0,295,1
20200325,360000,江西省,936,0,934,1
20200325,370000,山东省,769,0,752,7
20200325,410000,河南省,1275,0,1250,22
20200325,420000,湖北省,67801,0,61201,3169
20200325,430000,湖南省,1018,0,1014,4
20200325,440000,广东省,1444,0,1336,8
20200325,450000,广西壮族自治区,254,0,250,2
20200325,460000,海南省,168,0,162,6
20200325,500000,重庆市,578,0,570,6
20200325,510000,四川省,547,0,536,3
20200325,520000,贵州省,146,0,144,2
20200325,530000,云南省,178,0,172,2
20200325,540000,西藏自治区,1,0,1,0
20200325,610000,陕西省,253,0,242,3
20200325,620000,甘肃省,136,0,121,2
20200325,630000,青海省,18,0,18,0
20200325,640000,宁夏回族自治区,75,0,75,0
20200325,650000,新疆维吾尔自治区,76,0,73,3
20200326,110000,北京市,569,0,406,8
20200326,120000,天津市,152,0,133,3
20200326,130000,河北省,319,0,310,6
20200326,140000,山西省,135,0,133,0
20200326,150000,内蒙古自治区,92,0,74,1
20200326,210000,辽宁省,128,0,124,2
20200326,220000,吉林省,95,0,92,1
20200326,230000,黑龙江省,484,0,469,13
20200326,310000,上海市,468,0,331,5
20200326,320000,江苏省,641,0,631,0
20200326,330000,浙江省,1247,0,1222,1
20200326,340000,安徽省,990,0,984,6
20200326,350000,福建省,331,0,295,1
20200326,360000,江西省,936,0,934,1
20200326,370000,山东省,771,0,752,7
20200326,410000,河南省,1275,0,1250,22
20200326,420000,湖北省,67801,0,61731,3174
20200326,430000,湖南省,1018,0,1014,4
20200326,440000,广东省,1456,0,1337,8
20200326,450000,广西壮族自治区,254,0,250,2
20200326,460000,海南省,168,0,162,6
20200326,500000,重庆市,578,0,570,6
20200326,510000,四川省,548,0,536,3
20200326,520000,贵州省,146,0,144,2
20200326,530000,云南省,180,0,172,2
20200326,540000,西藏自治区,1,0,1,0
20200326,610000,陕西省,253,0,242,3
20200326,620000,甘肃省,136,0,123,2
20200326,630000,青海省,18,0,18,0
20200326,640000,宁夏回族自治区,75,0,75,0
20200326,650000,新疆维吾尔自治区,76,0,73,3
20200327,110000,北京市,572,0,409,8
20200327,120000,天津市,156,0,133,3
20200327,130000,河北省,319,0,310,6
20200327,140000,山西省,135,0,133,0
20200327,150000,内蒙古自治区,94,0,74,1
20200327,210000,辽宁省,131,0,124,2
20200327,220000,吉林省,97,0,92,1
20200327,230000,黑龙江省,484,0,469,13
20200327,310000,上海市,485,0,334,5
20200327,320000,江苏省,641,0,631,0
20200327,330000,浙江省,1251,0,1225,1
20200327,340000,安徽省,990,0,984,6
20200327,350000,福建省,337,0,295,1
20200327,360000,江西省,936,0,934,1
20200327,370000,山东省,772,0,752,7
20200327,410000,河南省,1275,0,1251,22
20200327,420000,湖北省,67801,0,62098,3177
20200327,430000,湖南省,1018,0,1014,4
20200327,440000,广东省,1467,0,1341,8
20200327,450000,广西壮族自治区,254,0,250,2
20200327,460000,海南省,168,0,162,6
20200327,500000,重庆市,578,0,570,6
20200327,510000,四川省,548,0,536,3
20200327,520000,贵州省,146,0,144,2
20200327,530000,云南省,180,0,172,2
20200327,540000,西藏自治区,1,0,1,0
20200327,610000,陕西省,253,0,242,3
20200327,620000,甘肃省,136,0,125,2
20200327,630000,青海省,18,0,18,0
20200327,640000,宁夏回族自治区,75,0,75,0
20200327,650000,新疆维吾尔自治区,76,0,73,3
20200328,110000,北京市,576,0,411,8
20200328,120000,天津市,163,0,133,3
20200328,130000,河北省,319,0,310,6
20200328,140000,山西省,136,0,133,0
20200328,150000,内蒙古自治区,95,0,74,1
20200328,210000,辽宁省,134,0,124,2
20200328,220000,吉林省,98,0,92,1
20200328,230000,黑龙江省,484,0,469,13
20200328,310000,上海市,492,0,334,5
20200328,320000,江苏省,644,0,631,0
20200328,330000,浙江省,1254,0,1225,1
20200328,340000,安徽省,990,0,984,6
20200328,350000,福建省,338,0,295,1
20200328,360000,江西省,937,0,934,1
20200328,370000,山东省,772,0,752,7
20200328,410000,河南省,1276,0,1251,22
20200328,420000,湖北省,67801,0,62565,3182
20200328,430000,湖南省,1018,0,1014,4
20200328,440000,广东省,1475,0,1349,8
20200328,450000,广西壮族自治区,254,0,250,2
20200328,460000,海南省,168,0,162,6
20200328,500000,重庆市,579,0,570,6
20200328,510000,四川省,550,0,536,3
20200328,520000,贵州省,147,0,144,2
20200328,530000,云南省,180,0,172,2
20200328,540000,西藏自治区,1,0,1,0
20200328,610000,陕西省,253,0,242,3
20200328,620000,甘肃省,136,0,125,2
20200328,630000,青海省,18,0,18,0
20200328,640000,宁夏回族自治区,75,0,75,0
20200328,650000,新疆维吾尔自治区,76,0,73,3
